id,xpos,ypos
n_id0,0.0,0.7460551713965156
n_id1,0.012634308189225396,0.7004681764798582
n_id2,0.01317263958164383,0.6986874467123556
n_id3,0.02942145854849154,0.6965505722041222
n_id4,0.05155896376700153,0.6965505722041222
n_id5,0.06457779437938638,0.7011804686441312
n_id6,0.09340598976074643,0.7161386380566591
n_id7,0.12595855946915469,0.7385760137466721
n_id8,0.14892004130869663,0.7481920765589124
n_id9,0.6836588956515752,0.6677028958565566
n_id10,0.656555557996969,0.6937014082521114
n_id11,0.638384126914384,0.7111525743811256
n_id12,0.6090835182702947,0.7421375153674263
n_id13,0.05759047263301875,0.6815924876994264
n_id14,0.05920546681023808,0.6755380433558729
n_id15,0.05297620355517696,0.6445537003527124
n_id16,0.0774208433125958,0.6335133694948394
n_id17,0.08818747116080894,0.6331572303775951
n_id18,0.13986728483223676,0.7389321637429349
n_id19,0.13886752653204137,0.7350145158008099
n_id20,0.11923491024145993,0.7204124126546766
n_id21,0.09287864472324403,0.7001120304527666
n_id22,0.0817165080969674,0.6929891176316401
n_id23,0.07517962690338831,0.6890715218472379
n_id24,0.06329239085054128,0.6837293529448487
n_id25,0.040319922656071205,0.6780310485636927
n_id26,0.03167366131265126,0.6758941868475047
n_id27,0.00920656544570675,0.6712643243330287
n_id28,0.1194216782755877,0.6716204673826065
n_id29,0.1355057019182241,0.6228292119735994
n_id30,0.14748082881062874,0.5868594581287419
n_id31,0.1759025290588887,0.7428498161331232
n_id32,0.1775065368811919,0.7382198637868238
n_id33,0.15511634549888897,0.7289599777295139
n_id34,0.13249544066269758,0.7104402801581677
n_id35,0.13195710927027915,0.7086595452448001
n_id36,0.13249544066269758,0.7058103712949151
n_id37,0.14392124980775556,0.6716204673826065
n_id38,0.24414976599063432,0.6666344680310213
n_id39,0.20086352749883352,0.7891496812586078
n_id40,0.1837358001362409,0.6424168593652191
n_id41,0.27087956757705756,0.6780310485636927
n_id42,0.30810133813800844,0.587571726842978
n_id43,0.2938520357715878,0.6224730739585262
n_id44,0.28872140801123203,0.6352940656306648
n_id45,0.2860627101140566,0.641704579330334
n_id46,0.28351387576629494,0.6477589643141555
n_id47,0.28047065544593586,0.6552379251343425
n_id48,0.2266155434949778,0.8023274487430426
n_id49,0.29820263233064825,0.8379432883381124
n_id50,0.31307815692908114,0.8212037979442119
n_id51,0.3184285117883491,0.8133683197037657
n_id52,0.32074663268218606,0.8101629019138573
n_id53,0.3300740480323554,0.798409728829095
n_id54,0.3303926523257895,0.7976974165953978
n_id55,0.34436729581860903,0.7716981206886413
n_id56,0.35223352596073365,0.7467674729701043
n_id57,0.358276021181667,0.712221015990364
n_id58,0.3581551712772648,0.7026050534130376
n_id59,0.3579903759530777,0.6890715218472379
n_id60,0.33534749840695766,0.7400006139531738
n_id61,0.30879347849969796,0.7296722757747152
n_id62,0.2911164333896985,0.7246861925446402
n_id63,0.28880929885082585,0.7239738955292048
n_id64,0.28175605897475686,0.7250423411084616
n_id65,0.27577948188352486,0.7286038287621701
n_id66,0.2705060315088743,0.7332337682063339
n_id67,0.2665289710179971,0.7410690644953766
n_id68,0.2655621717826342,0.7474797746910444
n_id69,0.265814857946403,0.7531781937526283
n_id70,0.26847355584363886,0.7613696876383501
n_id71,0.2713519808398228,0.7677804355474969
n_id72,0.29350047241322486,0.7873689057283468
n_id73,0.3304256113906462,0.8286831346814227
n_id74,0.3592757794818625,0.8140806351711478
n_id75,0.3654830700270191,0.8147929507879983
n_id76,0.37754608775898135,0.8162175824595193
n_id77,0.39760717189250716,0.8169298985167301
n_id78,0.4055722792291657,0.8165737404699175
n_id79,0.4150644899035342,0.8151491086501983
n_id80,0.42327129704905764,0.8133683197037657
n_id81,0.4304344004745887,0.8112313741797997
n_id82,0.4385862758454111,0.8083821155405688
n_id83,0.45163806552260455,0.8030397619319831
n_id84,0.4623277888862003,0.798409728829095
n_id85,0.46712882599812156,0.795916636653488
